bond_handle,bond_name,nomenclature,category,subcategory,project,location,indicator,unit,planned_value,measured_value,can_be_aggregated,methodology_code,measurement_period_start,measurement_period_end
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ISO,Other,Unspecified,Process of planting/replanting in Guaiba and Losango,Brazil,tCO2e sequestered,metric ton,NA,354585,TRUE,NA,2015-01-01T00:00:00Z,2015-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,EU Taxonomy Green Bonds Standard,Other,Unspecified,Process of planting/replanting in Guaiba and Losango,Brazil,tCO2e sequestered,metric ton,NA,354585,TRUE,NA,2015-01-01T00:00:00Z,2015-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ICMA Green Bonds Principles Project Categories,Environmental management,Reforestation,Process of planting/replanting in Guaiba and Losango,Brazil,tCO2e sequestered,metric ton,NA,354585,TRUE,NA,2015-01-01T00:00:00Z,2015-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,Climate Bonds Initiative Project Classification,Land-use,Commercial Forestry,Process of planting/replanting in Guaiba and Losango,Brazil,tCO2e sequestered,metric ton,NA,354585,TRUE,NA,2015-01-01T00:00:00Z,2015-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ISO,Other,Unspecified,Process of planting/replanting in Guaiba and Losango,Brazil,tCO2e sequestered,metric ton,NA,354585,TRUE,NA,2016-01-01T00:00:00Z,2016-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,EU Taxonomy Green Bonds Standard,Other,Unspecified,Process of planting/replanting in Guaiba and Losango,Brazil,tCO2e sequestered,metric ton,NA,354585,TRUE,NA,2016-01-01T00:00:00Z,2016-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ICMA Green Bonds Principles Project Categories,Environmental management,Reforestation,Process of planting/replanting in Guaiba and Losango,Brazil,tCO2e sequestered,metric ton,NA,354585,TRUE,NA,2016-01-01T00:00:00Z,2016-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,Climate Bonds Initiative Project Classification,Land-use,Commercial Forestry,Process of planting/replanting in Guaiba and Losango,Brazil,tCO2e sequestered,metric ton,NA,354585,TRUE,NA,2016-01-01T00:00:00Z,2016-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ISO,Other,Unspecified,Process of planting/replanting in Guaiba and Losango,Brazil,tCO2e sequestered,metric ton,NA,354585,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,EU Taxonomy Green Bonds Standard,Other,Unspecified,Process of planting/replanting in Guaiba and Losango,Brazil,tCO2e sequestered,metric ton,NA,354585,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ICMA Green Bonds Principles Project Categories,Environmental management,Reforestation,Process of planting/replanting in Guaiba and Losango,Brazil,tCO2e sequestered,metric ton,NA,354585,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,Climate Bonds Initiative Project Classification,Land-use,Commercial Forestry,Process of planting/replanting in Guaiba and Losango,Brazil,tCO2e sequestered,metric ton,NA,354585,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ISO,Other,Unspecified,Process of planting/replanting in Guaiba and Losango,Brazil,tCO2e sequestered,metric ton,NA,452305,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,EU Taxonomy Green Bonds Standard,Other,Unspecified,Process of planting/replanting in Guaiba and Losango,Brazil,tCO2e sequestered,metric ton,NA,452305,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ICMA Green Bonds Principles Project Categories,Environmental management,Reforestation,Process of planting/replanting in Guaiba and Losango,Brazil,tCO2e sequestered,metric ton,NA,452305,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,Climate Bonds Initiative Project Classification,Land-use,Commercial Forestry,Process of planting/replanting in Guaiba and Losango,Brazil,tCO2e sequestered,metric ton,NA,452305,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ISO,Other,Unspecified,Development of Eucalyptus hybrids and genetic improvements strategy for better yields in Radiate Pine and Eucalyptus Nitiens,Chile,tCO2e sequestered,metric ton,NA,78766,TRUE,NA,2015-01-01T00:00:00Z,2015-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,EU Taxonomy Green Bonds Standard,Other,Unspecified,Development of Eucalyptus hybrids and genetic improvements strategy for better yields in Radiate Pine and Eucalyptus Nitiens,Chile,tCO2e sequestered,metric ton,NA,78766,TRUE,NA,2015-01-01T00:00:00Z,2015-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ICMA Green Bonds Principles Project Categories,Environmental management,Forestry,Development of Eucalyptus hybrids and genetic improvements strategy for better yields in Radiate Pine and Eucalyptus Nitiens,Chile,tCO2e sequestered,metric ton,NA,78766,TRUE,NA,2015-01-01T00:00:00Z,2015-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,Climate Bonds Initiative Project Classification,Land-use,Commercial Forestry,Development of Eucalyptus hybrids and genetic improvements strategy for better yields in Radiate Pine and Eucalyptus Nitiens,Chile,tCO2e sequestered,metric ton,NA,78766,TRUE,NA,2015-01-01T00:00:00Z,2015-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ISO,Other,Unspecified,Development of Eucalyptus hybrids and genetic improvements strategy for better yields in Radiate Pine and Eucalyptus Nitiens,Chile,tCO2e sequestered,metric ton,NA,78766,TRUE,NA,2016-01-01T00:00:00Z,2016-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,EU Taxonomy Green Bonds Standard,Other,Unspecified,Development of Eucalyptus hybrids and genetic improvements strategy for better yields in Radiate Pine and Eucalyptus Nitiens,Chile,tCO2e sequestered,metric ton,NA,78766,TRUE,NA,2016-01-01T00:00:00Z,2016-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ICMA Green Bonds Principles Project Categories,Environmental management,Forestry,Development of Eucalyptus hybrids and genetic improvements strategy for better yields in Radiate Pine and Eucalyptus Nitiens,Chile,tCO2e sequestered,metric ton,NA,78766,TRUE,NA,2016-01-01T00:00:00Z,2016-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,Climate Bonds Initiative Project Classification,Land-use,Commercial Forestry,Development of Eucalyptus hybrids and genetic improvements strategy for better yields in Radiate Pine and Eucalyptus Nitiens,Chile,tCO2e sequestered,metric ton,NA,78766,TRUE,NA,2016-01-01T00:00:00Z,2016-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ISO,Other,Unspecified,Development of Eucalyptus hybrids and genetic improvements strategy for better yields in Radiate Pine and Eucalyptus Nitiens,Chile,tCO2e sequestered,metric ton,NA,78766,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,EU Taxonomy Green Bonds Standard,Other,Unspecified,Development of Eucalyptus hybrids and genetic improvements strategy for better yields in Radiate Pine and Eucalyptus Nitiens,Chile,tCO2e sequestered,metric ton,NA,78766,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ICMA Green Bonds Principles Project Categories,Environmental management,Forestry,Development of Eucalyptus hybrids and genetic improvements strategy for better yields in Radiate Pine and Eucalyptus Nitiens,Chile,tCO2e sequestered,metric ton,NA,78766,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,Climate Bonds Initiative Project Classification,Land-use,Commercial Forestry,Development of Eucalyptus hybrids and genetic improvements strategy for better yields in Radiate Pine and Eucalyptus Nitiens,Chile,tCO2e sequestered,metric ton,NA,78766,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ISO,Other,Unspecified,Development of Eucalyptus hybrids and genetic improvements strategy for better yields in Radiate Pine and Eucalyptus Nitiens,Chile,tCO2e sequestered,metric ton,NA,92829,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,EU Taxonomy Green Bonds Standard,Other,Unspecified,Development of Eucalyptus hybrids and genetic improvements strategy for better yields in Radiate Pine and Eucalyptus Nitiens,Chile,tCO2e sequestered,metric ton,NA,92829,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ICMA Green Bonds Principles Project Categories,Environmental management,Forestry,Development of Eucalyptus hybrids and genetic improvements strategy for better yields in Radiate Pine and Eucalyptus Nitiens,Chile,tCO2e sequestered,metric ton,NA,92829,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,Climate Bonds Initiative Project Classification,Land-use,Commercial Forestry,Development of Eucalyptus hybrids and genetic improvements strategy for better yields in Radiate Pine and Eucalyptus Nitiens,Chile,tCO2e sequestered,metric ton,NA,92829,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ISO,Other,Unspecified,"Recovery of fiber in Valdivia, Chile",Chile,t waste from landfill reduced,metric ton,NA,980,TRUE,NA,2018-01-02T00:00:00Z,2018-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,EU Taxonomy Green Bonds Standard,Other,Unspecified,"Recovery of fiber in Valdivia, Chile",Chile,t waste from landfill reduced,metric ton,NA,980,TRUE,NA,2018-01-02T00:00:00Z,2018-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ICMA Green Bonds Principles Project Categories,Water and wastewater,Wastewater treatment,"Recovery of fiber in Valdivia, Chile",Chile,t waste from landfill reduced,metric ton,NA,980,TRUE,NA,2018-01-02T00:00:00Z,2018-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,Climate Bonds Initiative Project Classification,Water,Treatment,"Recovery of fiber in Valdivia, Chile",Chile,t waste from landfill reduced,metric ton,NA,980,TRUE,NA,2018-01-02T00:00:00Z,2018-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ISO,Other,Unspecified,"Recovery of fiber in Valdivia, Chile",Chile,m³ water saved,cubic meter,NA,115000,TRUE,NA,2018-01-02T00:00:00Z,2018-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,EU Taxonomy Green Bonds Standard,Other,Unspecified,"Recovery of fiber in Valdivia, Chile",Chile,m³ water saved,cubic meter,NA,115000,TRUE,NA,2018-01-02T00:00:00Z,2018-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ICMA Green Bonds Principles Project Categories,Water and wastewater,Wastewater treatment,"Recovery of fiber in Valdivia, Chile",Chile,m³ water saved,cubic meter,NA,115000,TRUE,NA,2018-01-02T00:00:00Z,2018-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,Climate Bonds Initiative Project Classification,Water,Treatment,"Recovery of fiber in Valdivia, Chile",Chile,m³ water saved,cubic meter,NA,115000,TRUE,NA,2018-01-02T00:00:00Z,2018-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,ISO,Other,Unspecified,"Categorization, description and conservation of native forests",Chile,ha area with restoration in progress,hectare,NA,27327,TRUE,NA,2015-01-01T00:00:00Z,2015-12-31T00:00:00Z
9e3d5a4bf8ef4c9bb3306040e0cd6790,Green Bond CMPC 2017,EU Taxonomy Green Bonds Standard,Other,Unspecified,"Categorization, description and conservation of native forests",Chile,ha area with restoration in progress,hectare,NA,27327,TRUE,NA,2015-01-01T00:00:00Z,2015-12-31T00:00:00Z
